File,Page No,Line No,Headline,Category,Block Headline,Item List Headline,Name,Parameter,Comment,Description,See Also,Source
KSP_Reference_Manual_Fixed.txt.py,262,23531,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par() and get_event_par(),$EVENT_PAR_3,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23532,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par() and get_event_par(),$EVENT_PAR_VOLUME,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23533,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par() and get_event_par(),$EVENT_PAR_PAN,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23534,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par() and get_event_par(),$EVENT_PAR_TUNE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23535,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par() and get_event_par(),$EVENT_PAR_NOTE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23536,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par() and get_event_par(),$EVENT_PAR_VELOCITY,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23537,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par() and get_event_par(),$EVENT_PAR_MIDI_CHANNEL,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23539,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par_arr() and get_event_par_arr(),$EVENT_PAR_ALLOW_GROUP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23540,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par_arr() and get_event_par_arr(),$EVENT_PAR_CUSTOM,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23541,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par_arr() and get_event_par_arr(),$EVENT_PAR_MOD_VALUE_ID,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23542,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par_arr() and get_event_par_arr(),$EVENT_PAR_MOD_VALUE_EX_ID,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23544,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with get_event_par() only,$EVENT_PAR_SOURCE,,"-1 if event originates from outside, otherwise slot number 0 ... 4",,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23545,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with get_event_par() only,$EVENT_PAR_PLAY_POS,,Returns the absolute position of the play cursor within a zone in microseconds,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23546,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with get_event_par() only,$EVENT_PAR_ZONE_ID,,Returns the zone ID of the event- Can only be used with active events. Returns -1 if no zone is triggered. Returns the highest zone ID if more than one zone is triggered by the event. Make sure the voice is running by writing e.g. wait (1) before retrieving the zone ID!,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23548,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par() and get_event_par() in multi scripts only,$EVENT_PAR_MIDI_COMMAND,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23549,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par() and get_event_par() in multi scripts only,$EVENT_PAR_MIDI_BYTE_1,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23550,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with set_event_par() and get_event_par() in multi scripts only,$EVENT_PAR_MIDI_BYTE_2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23552,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with mf_set_event_par() and mf_get_event_par(),$EVENT_PAR_POS,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23553,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with mf_set_event_par() and mf_get_event_par(),$EVENT_PAR_NOTE_LENGTH,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23554,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with mf_set_event_par() and mf_get_event_par(),$EVENT_PAR_ID,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23555,21. Built-in Variables and Constants,Events and MIDI,Event Parameter Constants,Event parameters to be used with mf_set_event_par() and mf_get_event_par(),$EVENT_PAR_TRACK_NR,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23558,21. Built-in Variables and Constants,Events and MIDI,,,%EVENT_PAR,event-par,,"This variable array contains values of $EVENT_PAR_0... $EVENT_PAR_3 along with
$EVENT_PAR_CUSTOM indices 4-15, valid for $EVENT_ID.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23565,21. Built-in Variables and Constants,Events and MIDI,Event Status Constants,These are values returned by event_status() command,$EVENT_STATUS_INACTIVE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23566,21. Built-in Variables and Constants,Events and MIDI,Event Status Constants,These are values returned by event_status() command,$EVENT_STATUS_NOTE_QUEUE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,262,23567,21. Built-in Variables and Constants,Events and MIDI,Event Status Constants,These are values returned by event_status() command,$EVENT_STATUS_MIDI_QUEUE,,Multi script only,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,263,23572,21. Built-in Variables and Constants,Events and MIDI,,,%GROUPS_AFFECTED,,,"This variable array contains indices of those groups that are affected by the current MIDI Note On or
Note Off events.
The size of the array changes depending on the number of groups the event affects, so use the
num_elements() command to get the correct array size.
The returned indices come before any allow_group() or disallow_group() commands, so it
can be used to analyze the mapping of the instrument.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,263,23581,21. Built-in Variables and Constants,Events and MIDI,,,$NOTE_HELD,,,"This variable contains 1 if the key which triggered the callback is still held, 0 otherwise.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,263,23585,21. Built-in Variables and Constants,Events and MIDI,,,%POLY_AT,note-number,,This variable array contains current values of MIDI Polyphonic Aftertouch for all MIDI note numbers.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,263,23589,21. Built-in Variables and Constants,Events and MIDI,,,$POLY_AT_NUM,,,"This variable contains the note number of the MIDI Polyphonic Aftertouch event which triggered the
on poly_at callback.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,263,23594,21. Built-in Variables and Constants,Events and MIDI,,,$RPN_ADDRESS,,,This variable contains the address of a received RPN or NRPN message (0... 16383).,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,263,23598,21. Built-in Variables and Constants,Events and MIDI,,,$RPN_VALUE,,,This variable contains the value of a received RPN or NRPN message (0... 16383).,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,263,23602,21. Built-in Variables and Constants,Events and MIDI,,,$VCC_MONO_AT,,,"This constant specifies Virtual Continuous Controller for mono aftertouch (MIDI Channel Pressure
message), mainly for use in on controller.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,263,23607,21. Built-in Variables and Constants,Events and MIDI,,,$VCC_PITCH_BEND,,,"This constant specifies Virtual Continuous Controller for MIDI Pitch Bend messages, mainly for use
in on controller.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,263,23612,21. Built-in Variables and Constants,Events and MIDI,,,%KEY_DOWN,note-number,,"This variable array contains the current state of all keys. 1 if the key is held, 0 otherwise.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,263,23616,21. Built-in Variables and Constants,Events and MIDI,,,%KEY_DOWN_OCT,note-number,,"This variable array contains 1 if a note, independent of the octave, is held. 0 otherwise. Due to this,
the note number should be a value between 0 (C) and 11 (B).",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23626,21. Built-in Variables and Constants,Time and Transport,Date And Time Variables,,$NI_DATE_YEAR,,,"These variables return the current date and time as set by the operating system, in form of integer
values.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23627,21. Built-in Variables and Constants,Time and Transport,Date And Time Variables,,$NI_DATE_MONTH,,1 ... 12,"These variables return the current date and time as set by the operating system, in form of integer
values.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23628,21. Built-in Variables and Constants,Time and Transport,Date And Time Variables,,$NI_DATE_DAY,,1 ... 31,"These variables return the current date and time as set by the operating system, in form of integer
values.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23629,21. Built-in Variables and Constants,Time and Transport,Date And Time Variables,,$NI_TIME_HOUR,,0 ... 23,"These variables return the current date and time as set by the operating system, in form of integer
values.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23630,21. Built-in Variables and Constants,Time and Transport,Date And Time Variables,,$NI_TIME_MINUTE,,0 ... 59,"These variables return the current date and time as set by the operating system, in form of integer
values.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23631,21. Built-in Variables and Constants,Time and Transport,Date And Time Variables,,$NI_TIME_SECOND,,0 ... 59,"These variables return the current date and time as set by the operating system, in form of integer
values.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23634,21. Built-in Variables and Constants,Time and Transport,,,$DISTANCE_BAR_START,,,"This variable returns the time of a MIDI Note On message in microseconds from the beginning of
the current bar, with respect to the current tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23639,21. Built-in Variables and Constants,Time and Transport,,,$DURATION_BAR,,,"This variable returns the duration in microseconds of one bar with respect to the current tempo.
It only works if the clock is running, otherwise it will return 0.
You can also retrieve the duration of one bar by using $SIGNATURE_NUM and $SIGNATURE_DENOM
in combination with various $DURATION_ constants.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23649,21. Built-in Variables and Constants,Time and Transport,Note Duration,,$DURATION_QUARTER,,,"These variables return the duration of a note in microseconds, with respect to the current
tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23650,21. Built-in Variables and Constants,Time and Transport,Note Duration,,$DURATION_EIGHTH,,,"These variables return the duration of a note in microseconds, with respect to the current
tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23651,21. Built-in Variables and Constants,Time and Transport,Note Duration,,$DURATION_SIXTEENTH,,,"These variables return the duration of a note in microseconds, with respect to the current
tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23652,21. Built-in Variables and Constants,Time and Transport,Note Duration,,$DURATION_QUARTER_TRIPLET,,,"These variables return the duration of a note in microseconds, with respect to the current
tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23653,21. Built-in Variables and Constants,Time and Transport,Note Duration,,$DURATION_EIGHTH_TRIPLET,,,"These variables return the duration of a note in microseconds, with respect to the current
tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23654,21. Built-in Variables and Constants,Time and Transport,Note Duration,,$DURATION_SIXTEENTH_TRIPLET,,,"These variables return the duration of a note in microseconds, with respect to the current
tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23657,21. Built-in Variables and Constants,Time and Transport,,,$ENGINE_UPTIME,,,"This variable returns the time period in milliseconds (not microseconds!) that has passed since the
instantiation of Kontakt. The engine uptime is calculated from the sample rate and can thus be
used in musical contexts, (eg. building arpeggiators or sequencers) as it remains in sync, even in an
offline bounce.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,264,23664,21. Built-in Variables and Constants,Time and Transport,,,$KSP_TIMER,,,"This variable returns the time period in microseconds that has passed since Kontakt was
instantiated.
It can be reset with reset_ksp_timer.
The KSP timer is based on the CPU clock and thus runs at a constant rate, regardless of whether or
not Kontakt is being used in real time. As such, it should be used to test the efficiency of scripts and
not to make musical calculations.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,265,23675,21. Built-in Variables and Constants,Time and Transport,,,$NI_SONG_POSITION,,,This variable returns the host’s current song position at 960 PPQ (pulses per quarter note).,,BUILT-IN
